"","X1","X1_3","X1_2","X1_1","stimuliShown","group_1","perceptual_result","block","stim1","stim2","response","rt","reward","ID","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","trial","trial_cont","trial_id","trial_n","trigger_integer","buttonBox_2.keys","participant","ID_n","trigger_feedback","trialIndex","first_observer","second_observer","block_soc","pair_type"
"12983",13028,13028,13028,13028,34,"overestimator","overestimator",1,3,4,0,0.765858099999605,57,25,3,6,NA,1,0,1,-1,NA,1,23,23,23,23,34,"0","sub-029",25,74,23,"in-group","out-group","baseline","both_low"
"12984",13029,13029,13029,13029,23,"overestimator","overestimator",1,2,3,1,1.10053740000012,73,25,3,4,0,NA,0,0,NA,0,NA,24,24,24,24,23,"1","sub-029",25,63,24,"in-group","out-group","baseline","different"
"12985",13030,13030,13030,13030,24,"overestimator","overestimator",1,2,4,0,0.41791319999993,59,25,2,5,1,NA,0,1,NA,1,NA,25,25,25,25,24,"0","sub-029",25,64,25,"in-group","out-group","baseline","different"
"12986",13031,13031,13031,13031,43,"overestimator","overestimator",1,4,3,1,1.19282369999974,34,25,3,6,NA,1,0,0,-1,NA,1,26,26,26,26,43,"1","sub-029",25,83,26,"in-group","out-group","baseline","both_low"
"12987",13032,13032,13032,13032,34,"overestimator","overestimator",1,3,4,0,0.592612999999801,54,25,3,6,NA,1,0,1,-1,NA,1,27,27,27,27,34,"0","sub-029",25,74,27,"in-group","out-group","baseline","both_low"
"12988",13033,13033,13033,13033,32,"overestimator","overestimator",1,3,2,1,0.400610199999846,60,25,2,4,1,NA,0,0,NA,1,NA,28,28,28,28,32,"1","sub-029",25,72,28,"in-group","out-group","baseline","different"
"12989",13034,13034,13034,13034,32,"overestimator","overestimator",1,3,2,1,1.28769430000011,64,25,2,4,1,NA,0,0,NA,1,NA,29,29,29,29,32,"1","sub-029",25,72,29,"in-group","out-group","baseline","different"
"12990",13035,13035,13035,13035,32,"overestimator","overestimator",1,3,2,1,0.742504199999985,60,25,2,4,1,NA,0,0,NA,1,NA,30,30,30,30,32,"1","sub-029",25,72,30,"in-group","out-group","baseline","different"
"12991",13036,13036,13036,13036,34,"overestimator","overestimator",1,3,4,0,0.673789200000101,32,25,3,6,NA,1,0,1,-1,NA,1,31,31,31,31,34,"0","sub-029",25,74,31,"in-group","out-group","baseline","both_low"
"12992",13037,13037,13037,13037,14,"overestimator","overestimator",1,1,4,0,0.671323399999892,38,25,1,3,1,NA,0,1,NA,1,NA,32,32,32,32,14,"0","sub-029",25,54,32,"in-group","out-group","baseline","different"
"12993",13038,13038,13038,13038,24,"overestimator","overestimator",1,2,4,0,0.639538899999934,55,25,2,5,1,NA,0,1,NA,1,NA,33,33,33,33,24,"0","sub-029",25,64,33,"in-group","out-group","baseline","different"
"12994",13039,13039,13039,13039,41,"overestimator","overestimator",1,4,1,1,0.774620799999866,51,25,1,3,1,NA,0,0,NA,1,NA,34,34,34,34,41,"1","sub-029",25,81,34,"in-group","out-group","baseline","different"
"12995",13040,13040,13040,13040,14,"overestimator","overestimator",1,1,4,0,0.670485799999824,89,25,1,3,1,NA,0,1,NA,1,NA,35,35,35,35,14,"0","sub-029",25,54,35,"in-group","out-group","baseline","different"
"12996",13041,13041,13041,13041,42,"overestimator","overestimator",1,4,2,1,0.945263799999793,68,25,2,5,1,NA,0,0,NA,1,NA,36,36,36,36,42,"1","sub-029",25,82,36,"in-group","out-group","baseline","different"
"12997",13042,13042,13042,13042,24,"overestimator","overestimator",1,2,4,1,0.441937900000084,42,25,4,5,0,NA,0,0,NA,0,NA,37,37,37,37,24,"1","sub-029",25,64,37,"in-group","out-group","baseline","different"
"12998",13043,13043,13043,13043,43,"overestimator","overestimator",1,4,3,1,0.911819800000103,56,25,3,6,NA,1,0,0,-1,NA,1,38,38,38,38,43,"1","sub-029",25,83,38,"in-group","out-group","baseline","both_low"
"12999",13044,13044,13044,13044,41,"overestimator","overestimator",1,4,1,1,0.901647099999991,53,25,1,3,1,NA,0,0,NA,1,NA,39,39,39,39,41,"1","sub-029",25,81,39,"in-group","out-group","baseline","different"
"13000",13045,13045,13045,13045,24,"overestimator","overestimator",1,2,4,0,0.450126600000203,57,25,2,5,1,NA,0,1,NA,1,NA,40,40,40,40,24,"0","sub-029",25,64,40,"in-group","out-group","baseline","different"
"13001",13046,13046,13046,13046,41,"overestimator","overestimator",1,4,1,1,1.00431669999989,88,25,1,3,1,NA,0,0,NA,1,NA,41,41,41,41,41,"1","sub-029",25,81,41,"in-group","out-group","baseline","different"
"13002",13047,13047,13047,13047,23,"overestimator","overestimator",1,2,3,0,0.44981370000005,51,25,2,4,1,NA,0,1,NA,1,NA,42,42,42,42,23,"0","sub-029",25,63,42,"in-group","out-group","baseline","different"
"13003",13048,13048,13048,13048,12,"overestimator","overestimator",1,1,2,1,0.571541799999977,54,25,2,1,NA,0,0,0,1,NA,0,43,43,43,43,12,"1","sub-029",25,52,43,"in-group","out-group","baseline","both_high"
"13004",13049,13049,13049,13049,13,"overestimator","overestimator",1,1,3,0,0.616613499999858,44,25,1,2,1,NA,0,1,NA,1,NA,44,44,44,44,13,"0","sub-029",25,53,44,"in-group","out-group","baseline","different"
"13005",13050,13050,13050,13050,43,"overestimator","overestimator",1,4,3,1,0.846743999999944,41,25,3,6,NA,1,0,0,-1,NA,1,45,45,45,45,43,"1","sub-029",25,83,45,"in-group","out-group","baseline","both_low"
"13006",13051,13051,13051,13051,21,"overestimator","overestimator",1,2,1,1,0.718018999999913,51,25,1,1,NA,1,0,0,1,NA,1,46,46,46,46,21,"1","sub-029",25,61,46,"in-group","out-group","baseline","both_high"
"13007",13052,13052,13052,13052,31,"overestimator","overestimator",1,3,1,1,0.969161100000292,84,25,1,2,1,NA,0,0,NA,1,NA,47,47,47,47,31,"1","sub-029",25,71,47,"in-group","out-group","baseline","different"
"13008",13053,13053,13053,13053,23,"overestimator","overestimator",1,2,3,1,1.1884728,19,25,3,4,0,NA,0,0,NA,0,NA,48,48,48,48,23,"1","sub-029",25,63,48,"in-group","out-group","baseline","different"
"13009",13054,13054,13054,13054,21,"overestimator","overestimator",1,2,1,0,0.618998699999793,59,25,2,1,NA,0,0,1,1,NA,0,49,49,49,49,21,"0","sub-029",25,61,49,"in-group","out-group","baseline","both_high"
"13010",13055,13055,13055,13055,34,"overestimator","overestimator",1,3,4,1,0.662464,37,25,4,6,NA,0,0,0,-1,NA,0,50,50,50,50,34,"1","sub-029",25,74,50,"in-group","out-group","baseline","both_low"
"13011",13056,13056,13056,13056,21,"overestimator","overestimator",1,2,1,0,1.4371973999996,61,25,2,1,NA,0,0,1,1,NA,0,51,51,51,51,21,"0","sub-029",25,61,51,"in-group","out-group","baseline","both_high"
"13012",13057,13057,13057,13057,13,"overestimator","overestimator",1,1,3,0,1.9338773999998,72,25,1,2,1,NA,0,1,NA,1,NA,52,52,52,52,13,"0","sub-029",25,53,52,"in-group","out-group","baseline","different"
"13013",13058,13058,13058,13058,13,"overestimator","overestimator",1,1,3,0,0.971552800000154,65,25,1,2,1,NA,0,1,NA,1,NA,53,53,53,53,13,"0","sub-029",25,53,53,"in-group","out-group","baseline","different"
"13014",13059,13059,13059,13059,41,"overestimator","overestimator",1,4,1,1,0.67915210000001,32,25,1,3,1,NA,0,0,NA,1,NA,54,54,54,54,41,"1","sub-029",25,81,54,"in-group","out-group","baseline","different"
"13015",13060,13060,13060,13060,13,"overestimator","overestimator",1,1,3,0,0.737302899999577,54,25,1,2,1,NA,0,1,NA,1,NA,55,55,55,55,13,"0","sub-029",25,53,55,"in-group","out-group","baseline","different"
"13016",13061,13061,13061,13061,12,"overestimator","overestimator",1,1,2,0,1.50889719999986,60,25,1,1,NA,1,0,1,1,NA,1,56,56,56,56,12,"0","sub-029",25,52,56,"in-group","out-group","baseline","both_high"
"13017",13062,13062,13062,13062,14,"overestimator","overestimator",1,1,4,0,0.70118709999997,75,25,1,3,1,NA,0,1,NA,1,NA,57,57,57,57,14,"0","sub-029",25,54,57,"in-group","out-group","baseline","different"
"13018",13063,13063,13063,13063,23,"overestimator","overestimator",1,2,3,0,1.24573660000033,60,25,2,4,1,NA,0,1,NA,1,NA,58,58,58,58,23,"0","sub-029",25,63,58,"in-group","out-group","baseline","different"
"13019",13064,13064,13064,13064,41,"overestimator","overestimator",1,4,1,1,0.837259999999787,55,25,1,3,1,NA,0,0,NA,1,NA,59,59,59,59,41,"1","sub-029",25,81,59,"in-group","out-group","baseline","different"
"13020",13065,13065,13065,13065,12,"overestimator","overestimator",1,1,2,0,0.718004400000154,37,25,1,1,NA,1,0,1,1,NA,1,60,60,60,60,12,"0","sub-029",25,52,60,"in-group","out-group","baseline","both_high"
"13021",13066,13066,13066,13066,43,"overestimator","overestimator",1,4,3,1,1.25941770000009,40,25,3,6,NA,1,0,0,-1,NA,1,61,61,61,61,43,"1","sub-029",25,83,61,"in-group","out-group","baseline","both_low"
"13022",13067,13067,13067,13067,32,"overestimator","overestimator",1,3,2,1,1.0263487000002,70,25,2,4,1,NA,0,0,NA,1,NA,62,62,62,62,32,"1","sub-029",25,72,62,"in-group","out-group","baseline","different"
"13023",13068,13068,13068,13068,32,"overestimator","overestimator",1,3,2,1,0.549726399999599,59,25,2,4,1,NA,0,0,NA,1,NA,63,63,63,63,32,"1","sub-029",25,72,63,"in-group","out-group","baseline","different"
"13024",13069,13069,13069,13069,43,"overestimator","overestimator",1,4,3,1,1.07432840000001,61,25,3,6,NA,1,0,0,-1,NA,1,64,64,64,64,43,"1","sub-029",25,83,64,"in-group","out-group","baseline","both_low"
"13025",13070,13070,13070,13070,41,"overestimator","overestimator",1,4,1,1,0.462128299999677,50,25,1,3,1,NA,0,0,NA,1,NA,65,65,65,65,41,"1","sub-029",25,81,65,"in-group","out-group","baseline","different"
"13026",13071,13071,13071,13071,21,"overestimator","overestimator",1,2,1,0,1.08207140000013,72,25,2,1,NA,0,0,1,1,NA,0,66,66,66,66,21,"0","sub-029",25,61,66,"in-group","out-group","baseline","both_high"
"13027",13072,13072,13072,13072,13,"overestimator","overestimator",1,1,3,0,0.698917600000186,77,25,1,2,1,NA,0,1,NA,1,NA,67,67,67,67,13,"0","sub-029",25,53,67,"in-group","out-group","baseline","different"
"13028",13073,13073,13073,13073,13,"overestimator","overestimator",1,1,3,0,0.536313699999937,76,25,1,2,1,NA,0,1,NA,1,NA,68,68,68,68,13,"0","sub-029",25,53,68,"in-group","out-group","baseline","different"
"13029",13074,13074,13074,13074,34,"overestimator","overestimator",1,3,4,0,0.967503599999873,25,25,3,6,NA,1,0,1,-1,NA,1,69,69,69,69,34,"0","sub-029",25,74,69,"in-group","out-group","baseline","both_low"
"13030",13075,13075,13075,13075,31,"overestimator","overestimator",1,3,1,0,0.494564199999786,58,25,3,2,0,NA,0,1,NA,0,NA,70,70,70,70,31,"0","sub-029",25,71,70,"in-group","out-group","baseline","different"
"13031",13076,13076,13076,13076,23,"overestimator","overestimator",1,2,3,0,0.833666900000026,52,25,2,4,1,NA,0,1,NA,1,NA,71,71,71,71,23,"0","sub-029",25,63,71,"in-group","out-group","baseline","different"
"13032",13077,13077,13077,13077,12,"overestimator","overestimator",1,1,2,1,2.23979569999983,51,25,2,1,NA,0,0,0,1,NA,0,72,72,72,72,12,"1","sub-029",25,52,72,"in-group","out-group","baseline","both_high"
"13033",13078,13078,13078,13078,12,"overestimator","overestimator",1,1,2,1,0.599114299999655,65,25,2,1,NA,0,0,0,1,NA,0,73,73,73,73,12,"1","sub-029",25,52,73,"in-group","out-group","baseline","both_high"
"13034",13079,13079,13079,13079,31,"overestimator","overestimator",1,3,1,1,2.21573719999969,69,25,1,2,1,NA,0,0,NA,1,NA,74,74,74,74,31,"1","sub-029",25,71,74,"in-group","out-group","baseline","different"
"13035",13080,13080,13080,13080,24,"overestimator","overestimator",1,2,4,0,0.899083899999823,57,25,2,5,1,NA,0,1,NA,1,NA,75,75,75,75,24,"0","sub-029",25,64,75,"in-group","out-group","baseline","different"
"13036",13081,13081,13081,13081,21,"overestimator","overestimator",1,2,1,0,0.999549099999967,53,25,2,1,NA,0,0,1,1,NA,0,76,76,76,76,21,"0","sub-029",25,61,76,"in-group","out-group","baseline","both_high"
"13037",13082,13082,13082,13082,23,"overestimator","overestimator",1,2,3,0,0.562289599999986,56,25,2,4,1,NA,0,1,NA,1,NA,77,77,77,77,23,"0","sub-029",25,63,77,"in-group","out-group","baseline","different"
"13038",13083,13083,13083,13083,42,"overestimator","overestimator",1,4,2,1,0.917788299999756,64,25,2,5,1,NA,0,0,NA,1,NA,78,78,78,78,42,"1","sub-029",25,82,78,"in-group","out-group","baseline","different"
"13039",13084,13084,13084,13084,21,"overestimator","overestimator",1,2,1,0,0.762421200000063,57,25,2,1,NA,0,0,1,1,NA,0,79,79,79,79,21,"0","sub-029",25,61,79,"in-group","out-group","baseline","both_high"
"13040",13085,13085,13085,13085,43,"overestimator","overestimator",1,4,3,1,0.983507800000098,18,25,3,6,NA,1,0,0,-1,NA,1,80,80,80,80,43,"1","sub-029",25,83,80,"in-group","out-group","baseline","both_low"
"13041",13086,13086,13086,13086,34,"overestimator","overestimator",1,3,4,0,0.78057600000011,37,25,3,6,NA,1,0,1,-1,NA,1,81,81,81,81,34,"0","sub-029",25,74,81,"in-group","out-group","baseline","both_low"
"13042",13087,13087,13087,13087,42,"overestimator","overestimator",1,4,2,1,0.582737799999904,58,25,2,5,1,NA,0,0,NA,1,NA,82,82,82,82,42,"1","sub-029",25,82,82,"in-group","out-group","baseline","different"
"13043",13088,13088,13088,13088,24,"overestimator","overestimator",1,2,4,0,0.601065299999846,58,25,2,5,1,NA,0,1,NA,1,NA,83,83,83,83,24,"0","sub-029",25,64,83,"in-group","out-group","baseline","different"
"13044",13089,13089,13089,13089,32,"overestimator","overestimator",1,3,2,1,0.749657899999875,58,25,2,4,1,NA,0,0,NA,1,NA,84,84,84,84,32,"1","sub-029",25,72,84,"in-group","out-group","baseline","different"
"13045",13090,13090,13090,13090,24,"overestimator","overestimator",1,2,4,0,0.720105200000035,60,25,2,5,1,NA,0,1,NA,1,NA,85,85,85,85,24,"0","sub-029",25,64,85,"in-group","out-group","baseline","different"
"13046",13091,13091,13091,13091,24,"overestimator","overestimator",1,2,4,0,0.489574299999731,55,25,2,5,1,NA,0,1,NA,1,NA,86,86,86,86,24,"0","sub-029",25,64,86,"in-group","out-group","baseline","different"
"13047",13092,13092,13092,13092,31,"overestimator","overestimator",1,3,1,1,1.20780310000009,41,25,1,2,1,NA,0,0,NA,1,NA,87,87,87,87,31,"1","sub-029",25,71,87,"in-group","out-group","baseline","different"
"13048",13093,13093,13093,13093,13,"overestimator","overestimator",1,1,3,0,0.458150499999647,58,25,1,2,1,NA,0,1,NA,1,NA,88,88,88,88,13,"0","sub-029",25,53,88,"in-group","out-group","baseline","different"
"13049",13094,13094,13094,13094,24,"overestimator","overestimator",1,2,4,0,1.20857889999979,64,25,2,5,1,NA,0,1,NA,1,NA,89,89,89,89,24,"0","sub-029",25,64,89,"in-group","out-group","baseline","different"
"13050",13095,13095,13095,13095,12,"overestimator","overestimator",1,1,2,1,0.459667000000081,53,25,2,1,NA,0,0,0,1,NA,0,90,90,90,90,12,"1","sub-029",25,52,90,"in-group","out-group","baseline","both_high"
"13051",13096,13096,13096,13096,14,"overestimator","overestimator",1,1,4,0,0.684869700000036,91,25,1,3,1,NA,0,1,NA,1,NA,91,91,91,91,14,"0","sub-029",25,54,91,"in-group","out-group","baseline","different"
"13052",13097,13097,13097,13097,42,"overestimator","overestimator",1,4,2,1,0.736550699999952,56,25,2,5,1,NA,0,0,NA,1,NA,92,92,92,92,42,"1","sub-029",25,82,92,"in-group","out-group","baseline","different"
"13053",13098,13098,13098,13098,21,"overestimator","overestimator",1,2,1,0,0.358008400000017,62,25,2,1,NA,0,0,1,1,NA,0,93,93,93,93,21,"0","sub-029",25,61,93,"in-group","out-group","baseline","both_high"
"13054",13099,13099,13099,13099,12,"overestimator","overestimator",1,1,2,0,1.07151709999971,71,25,1,1,NA,1,0,1,1,NA,1,94,94,94,94,12,"0","sub-029",25,52,94,"in-group","out-group","baseline","both_high"
"13055",13100,13100,13100,13100,12,"overestimator","overestimator",1,1,2,0,0.338144999999713,59,25,1,1,NA,1,0,1,1,NA,1,95,95,95,95,12,"0","sub-029",25,52,95,"in-group","out-group","baseline","both_high"
"13056",13101,13101,13101,13101,34,"overestimator","overestimator",1,3,4,1,0.625328600000103,42,25,4,6,NA,0,0,0,-1,NA,0,96,96,96,96,34,"1","sub-029",25,74,96,"in-group","out-group","baseline","both_low"
"13057",13102,13102,13102,13102,41,"overestimator","overestimator",1,4,1,1,1.04988719999983,72,25,1,3,1,NA,0,0,NA,1,NA,97,97,97,97,41,"1","sub-029",25,81,97,"in-group","out-group","baseline","different"
"13058",13103,13103,13103,13103,43,"overestimator","overestimator",1,4,3,1,1.64297209999995,49,25,3,6,NA,1,0,0,-1,NA,1,98,98,98,98,43,"1","sub-029",25,83,98,"in-group","out-group","baseline","both_low"
"13059",13104,13104,13104,13104,23,"overestimator","overestimator",1,2,3,0,0.401709600000231,54,25,2,4,1,NA,0,1,NA,1,NA,99,99,99,99,23,"0","sub-029",25,63,99,"in-group","out-group","baseline","different"
"13060",13105,13105,13105,13105,34,"overestimator","overestimator",1,3,4,0,0.875007800000276,60,25,3,6,NA,1,0,1,-1,NA,1,100,100,100,100,34,"0","sub-029",25,74,100,"in-group","out-group","baseline","both_low"
"13061",13106,13106,13106,13106,12,"overestimator","overestimator",1,1,2,1,1.29461570000012,63,25,2,1,NA,0,0,0,1,NA,0,101,101,101,101,12,"1","sub-029",25,52,101,"in-group","out-group","baseline","both_high"
"13062",13107,13107,13107,13107,41,"overestimator","overestimator",1,4,1,1,1.15382270000009,45,25,1,3,1,NA,0,0,NA,1,NA,102,102,102,102,41,"1","sub-029",25,81,102,"in-group","out-group","baseline","different"
"13063",13108,13108,13108,13108,12,"overestimator","overestimator",1,1,2,0,0.820205199999691,56,25,1,1,NA,1,0,1,1,NA,1,103,103,103,103,12,"0","sub-029",25,52,103,"in-group","out-group","baseline","both_high"
"13064",13109,13109,13109,13109,43,"overestimator","overestimator",1,4,3,1,1.0289730999998,50,25,3,6,NA,1,0,0,-1,NA,1,104,104,104,104,43,"1","sub-029",25,83,104,"in-group","out-group","baseline","both_low"
"13065",13110,13110,13110,13110,41,"overestimator","overestimator",1,4,1,1,0.683867199999895,73,25,1,3,1,NA,0,0,NA,1,NA,105,105,105,105,41,"1","sub-029",25,81,105,"in-group","out-group","baseline","different"
"13066",13111,13111,13111,13111,21,"overestimator","overestimator",1,2,1,1,0.609820499999842,48,25,1,1,NA,1,0,0,1,NA,1,106,106,106,106,21,"1","sub-029",25,61,106,"in-group","out-group","baseline","both_high"
"13067",13112,13112,13112,13112,31,"overestimator","overestimator",1,3,1,1,0.728373800000099,38,25,1,2,1,NA,0,0,NA,1,NA,107,107,107,107,31,"1","sub-029",25,71,107,"in-group","out-group","baseline","different"
"13068",13113,13113,13113,13113,41,"overestimator","overestimator",1,4,1,1,0.613461200000074,57,25,1,3,1,NA,0,0,NA,1,NA,108,108,108,108,41,"1","sub-029",25,81,108,"in-group","out-group","baseline","different"
"13069",13114,13114,13114,13114,43,"overestimator","overestimator",1,4,3,1,1.0610044,69,25,3,6,NA,1,0,0,-1,NA,1,109,109,109,109,43,"1","sub-029",25,83,109,"in-group","out-group","baseline","both_low"
"13070",13115,13115,13115,13115,14,"overestimator","overestimator",1,1,4,0,0.720477699999719,79,25,1,3,1,NA,0,1,NA,1,NA,110,110,110,110,14,"0","sub-029",25,54,110,"in-group","out-group","baseline","different"
"13071",13116,13116,13116,13116,41,"overestimator","overestimator",1,4,1,1,0.498955300000034,61,25,1,3,1,NA,0,0,NA,1,NA,111,111,111,111,41,"1","sub-029",25,81,111,"in-group","out-group","baseline","different"
"13072",13117,13117,13117,13117,43,"overestimator","overestimator",1,4,3,1,0.970312599999943,23,25,3,6,NA,1,0,0,-1,NA,1,112,112,112,112,43,"1","sub-029",25,83,112,"in-group","out-group","baseline","both_low"
"13073",13118,13118,13118,13118,32,"overestimator","overestimator",1,3,2,1,0.62880610000002,66,25,2,4,1,NA,0,0,NA,1,NA,113,113,113,113,32,"1","sub-029",25,72,113,"in-group","out-group","baseline","different"
"13074",13119,13119,13119,13119,13,"overestimator","overestimator",1,1,3,0,1.10682049999969,34,25,1,2,1,NA,0,1,NA,1,NA,114,114,114,114,13,"0","sub-029",25,53,114,"in-group","out-group","baseline","different"
"13075",13120,13120,13120,13120,41,"overestimator","overestimator",1,4,1,1,0.561593200000061,62,25,1,3,1,NA,0,0,NA,1,NA,115,115,115,115,41,"1","sub-029",25,81,115,"in-group","out-group","baseline","different"
